station_european_code,component_code,component_name,component_caption,statistics_year,statistic_shortname,statistic_name,statistic_value,statistics_percentage_valid,statistics_number_valid
BAIA MARE,10,Carbon monoxide (air),CO,2010,P98,98 percentile,"1,370","92,523",8105
BAIA MARE,10,Carbon monoxide (air),CO,2010,Max,maximum,"2,630","92,523",8105
BAIA MARE,10,Carbon monoxide (air),CO,2011,P50,50 percentile,87,"78,082",285
BAIA MARE,10,Carbon monoxide (air),CO,2011,Mean,annual mean,230,"78,082",285
BAIA MARE,10,Carbon monoxide (air),CO,2011,P95,95 percentile,840,"78,082",285
BAIA MARE,10,Carbon monoxide (air),CO,2011,P98,98 percentile,921,"78,082",285
BAIA MARE,10,Carbon monoxide (air),CO,2011,Max,maximum,"1,309","78,082",285
BAIA MARE,10,Carbon monoxide (air),CO,2011,P50,50 percentile,157,"76,438",279
BAIA MARE,10,Carbon monoxide (air),CO,2011,Mean,annual mean,373,"76,438",279
BAIA MARE,10,Carbon monoxide (air),CO,2011,P95,95 percentile,"1,276","76,438",279
BAIA MARE,10,Carbon monoxide (air),CO,2011,P98,98 percentile,"1,388","76,438",279
BAIA MARE,10,Carbon monoxide (air),CO,2011,Max,maximum,"1,656","76,438",279
BAIA MARE,10,Carbon monoxide (air),CO,2011,P50,50 percentile,80,"76,279",6682
BAIA MARE,10,Carbon monoxide (air),CO,2011,Mean,annual mean,231,"76,279",6682
BAIA MARE,10,Carbon monoxide (air),CO,2011,P95,95 percentile,"1,000","76,279",6682
BAIA MARE,10,Carbon monoxide (air),CO,2011,P98,98 percentile,"1,320","76,279",6682
BAIA MARE,10,Carbon monoxide (air),CO,2011,Max,maximum,"2,200","76,279",6682
BAIA MARE,10,Carbon monoxide (air),CO,2012,P50,50 percentile,100,"89,891",329
BAIA MARE,10,Carbon monoxide (air),CO,2012,Mean,annual mean,209,"89,891",329
BAIA MARE,10,Carbon monoxide (air),CO,2012,P95,95 percentile,713,"89,891",329
BAIA MARE,10,Carbon monoxide (air),CO,2012,P98,98 percentile,976,"89,891",329
BAIA MARE,10,Carbon monoxide (air),CO,2012,Max,maximum,"1,725","89,891",329
BAIA MARE,10,Carbon monoxide (air),CO,2012,P50,50 percentile,187,"86,612",317
BAIA MARE,10,Carbon monoxide (air),CO,2012,Mean,annual mean,375,"86,612",317
BAIA MARE,10,Carbon monoxide (air),CO,2012,P95,95 percentile,"1,296","86,612",317
BAIA MARE,10,Carbon monoxide (air),CO,2012,P98,98 percentile,"1,587","86,612",317
BAIA MARE,10,Carbon monoxide (air),CO,2012,Max,maximum,"2,391","86,612",317
BAIA MARE,10,Carbon monoxide (air),CO,2012,P50,50 percentile,80,"88,377",7763
BAIA MARE,10,Carbon monoxide (air),CO,2012,Mean,annual mean,212,"88,377",7763
BAIA MARE,10,Carbon monoxide (air),CO,2012,P95,95 percentile,940,"88,377",7763
BAIA MARE,10,Carbon monoxide (air),CO,2012,P98,98 percentile,"1,380","88,377",7763
BAIA MARE,10,Carbon monoxide (air),CO,2012,Max,maximum,"3,130","88,377",7763
BAIA MARE,12,Lead (aerosol),Pb,2012,P50,50 percentile,10,"88,251",323
BAIA MARE,12,Lead (aerosol),Pb,2012,Mean,annual mean,33,"88,251",323
BAIA MARE,12,Lead (aerosol),Pb,2012,P95,95 percentile,110,"88,251",323
BAIA MARE,12,Lead (aerosol),Pb,2012,P98,98 percentile,330,"88,251",323
BAIA MARE,12,Lead (aerosol),Pb,2012,Max,maximum,650,"88,251",323
BAIA MARE,14,Cadmium (aerosol),Cd,2012,P50,50 percentile,280,"67,486",247
BAIA MARE,14,Cadmium (aerosol),Cd,2012,Mean,annual mean,437,"67,486",247
BAIA MARE,14,Cadmium (aerosol),Cd,2012,P95,95 percentile,"1,324","67,486",247
BAIA MARE,14,Cadmium (aerosol),Cd,2012,P98,98 percentile,"1,681","67,486",247
BAIA MARE,14,Cadmium (aerosol),Cd,2012,Max,maximum,"3,141","67,486",247
BAIA MARE,20,Benzene (air),C6H6,2009,P50,50 percentile,"1,931","90,959",332
BAIA MARE,20,Benzene (air),C6H6,2009,Mean,annual mean,"3,015","90,959",332
BAIA MARE,20,Benzene (air),C6H6,2009,P95,95 percentile,"7,881","90,959",332
BAIA MARE,20,Benzene (air),C6H6,2009,P98,98 percentile,"8,811","90,959",332
BAIA MARE,20,Benzene (air),C6H6,2009,Max,maximum,"21,474","90,959",332
BAIA MARE,20,Benzene (air),C6H6,2009,P50,50 percentile,"1,900","92,112",8069
BAIA MARE,20,Benzene (air),C6H6,2009,Mean,annual mean,"3,010","92,112",8069
BAIA MARE,20,Benzene (air),C6H6,2009,P95,95 percentile,"8,920","92,112",8069
BAIA MARE,20,Benzene (air),C6H6,2009,P98,98 percentile,"12,370","92,112",8069
BAIA MARE,20,Benzene (air),C6H6,2009,Max,maximum,"34,350","92,112",8069
BAIA MARE,20,Benzene (air),C6H6,2010,P50,50 percentile,"3,497","84,658",309
BAIA MARE,20,Benzene (air),C6H6,2010,Mean,annual mean,"3,765","84,658",309
BAIA MARE,20,Benzene (air),C6H6,2010,P95,95 percentile,"6,965","84,658",309
BAIA MARE,20,Benzene (air),C6H6,2010,P98,98 percentile,"7,973","84,658",309
BAIA MARE,20,Benzene (air),C6H6,2010,Max,maximum,"11,047","84,658",309
BAIA MARE,20,Benzene (air),C6H6,2010,P50,50 percentile,"3,270","85,822",7518
BAIA MARE,20,Benzene (air),C6H6,2010,Mean,annual mean,"3,749","85,822",7518
BAIA MARE,20,Benzene (air),C6H6,2010,P95,95 percentile,"7,860","85,822",7518
BAIA MARE,20,Benzene (air),C6H6,2010,P98,98 percentile,"10,010","85,822",7518
BAIA MARE,20,Benzene (air),C6H6,2010,Max,maximum,"22,720","85,822",7518
BAIA MARE,20,Benzene (air),C6H6,2011,P50,50 percentile,"2,778","76,438",279
BAIA MARE,20,Benzene (air),C6H6,2011,Mean,annual mean,"3,115","76,438",279
BAIA MARE,20,Benzene (air),C6H6,2011,P95,95 percentile,"6,760","76,438",279
BAIA MARE,20,Benzene (air),C6H6,2011,P98,98 percentile,"7,734","76,438",279
BAIA MARE,20,Benzene (air),C6H6,2011,Max,maximum,"9,876","76,438",279
BAIA MARE,20,Benzene (air),C6H6,2011,P50,50 percentile,"2,310","77,705",6807
BAIA MARE,20,Benzene (air),C6H6,2011,Mean,annual mean,"3,112","77,705",6807
BAIA MARE,20,Benzene (air),C6H6,2011,P95,95 percentile,"7,910","77,705",6807
BAIA MARE,20,Benzene (air),C6H6,2011,P98,98 percentile,"10,210","77,705",6807
BAIA MARE,20,Benzene (air),C6H6,2011,Max,maximum,"20,750","77,705",6807
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2009,P50,50 percentile,"16,000","85,753",313
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2009,Mean,annual mean,"20,636","85,753",313
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2009,P95,95 percentile,"48,000","85,753",313
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2009,P98,98 percentile,"65,000","85,753",313
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2009,Max,maximum,"126,000","85,753",313
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2010,P50,50 percentile,"13,000","86,575",316
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2010,Mean,annual mean,"15,022","86,575",316
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2010,P95,95 percentile,"34,000","86,575",316
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2010,P98,98 percentile,"40,000","86,575",316
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2010,Max,maximum,"51,000","86,575",316
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2011,P50,50 percentile,"13,800","76,712",280
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2011,Mean,annual mean,"19,706","76,712",280
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2011,P95,95 percentile,"48,600","76,712",280
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2011,P98,98 percentile,"66,600","76,712",280
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2011,Max,maximum,"104,900","76,712",280
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2012,P50,50 percentile,"18,900","72,678",266
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2012,Mean,annual mean,"24,720","72,678",266
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2012,P95,95 percentile,"64,400","72,678",266
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2012,P98,98 percentile,"80,700","72,678",266
BAIA MARE,6001,Particulate matter < 2.5 µm (aerosol),PM2.5,2012,Max,maximum,"169,500","72,678",266
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Mean,annual mean,"5,664","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P50,50 percentile,"5,736","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P95,95 percentile,"7,478","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P98,98 percentile,"8,413","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Max,maximum,"10,753","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Max4,4th highest value,"9,083","83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Days(c > 125),days with c > 125 ug/m3,0,"83,014",303
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P50,50 percentile,"5,640","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Mean,annual mean,"5,669","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P95,95 percentile,"7,740","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P98,98 percentile,"9,650","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,P99_9,99.9 percentile,"17,210","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Max,maximum,"38,090","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Max25,25th highest value,"14,100","82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2010,Hours(c > 350),hours with c > 350 ug/m3,0,"82,237",7204
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"3,778","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"4,242","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"6,770","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"7,307","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Max,maximum,"9,159","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Max4,4th highest value,"8,038","92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Days(c > 125),days with c > 125 ug/m3,0,"92,877",339
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"3,740","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"4,242","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"7,080","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"8,340","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,P99_9,99.9 percentile,"12,370","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Max,maximum,"15,560","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Max25,25th highest value,"11,060","91,381",8005
BISTRITA,1,Sulphur dioxide (air),SO2,2011,Hours(c > 350),hours with c > 350 ug/m3,0,"91,381",8005
BISTRITA,7,Ozone (air),O3,2010,P50,50 percentile,"23,938","73,699",269
BISTRITA,7,Ozone (air),O3,2010,Mean,annual mean,"27,118","73,699",269
BISTRITA,7,Ozone (air),O3,2010,P95,95 percentile,"50,743","73,699",269
BISTRITA,7,Ozone (air),O3,2010,P98,98 percentile,"56,486","73,699",269
BISTRITA,7,Ozone (air),O3,2010,Max,maximum,"68,227","73,699",269
BISTRITA,7,Ozone (air),O3,2010,P50,50 percentile,"35,157","73,151",267
BISTRITA,7,Ozone (air),O3,2010,Mean,annual mean,"39,042","73,151",267
BISTRITA,7,Ozone (air),O3,2010,P95,95 percentile,"67,516","73,151",267
BISTRITA,7,Ozone (air),O3,2010,P98,98 percentile,"75,057","73,151",267
BISTRITA,7,Ozone (air),O3,2010,Max,maximum,"83,451","73,151",267
BISTRITA,7,Ozone (air),O3,2010,Max26,26th highest value,"62,661","73,151",267
BISTRITA,7,Ozone (air),O3,2010,Days(c > 120),days with c > 120 ug/m3,0,"73,151",267
BISTRITA,7,Ozone (air),O3,2010,SOMO35,"SOMO35 (c > 70 ug/m3, year,corrected)","81,000","73,151",267
BISTRITA,7,Ozone (air),O3,2010,P50,50 percentile,"22,290","72,169",6322
BISTRITA,7,Ozone (air),O3,2010,Mean,annual mean,"27,242","72,169",6322
BISTRITA,7,Ozone (air),O3,2010,P95,95 percentile,"59,810","72,169",6322
BISTRITA,7,Ozone (air),O3,2010,P98,98 percentile,"67,200","72,169",6322
BISTRITA,7,Ozone (air),O3,2010,Max,maximum,"96,310","72,169",6322
BISTRITA,7,Ozone (air),O3,2010,AOT40,"AOT40 (c > 80 ug/m3,3 months,corrected)","3,000","80,525",889
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P50,50 percentile,"14,161","83,880",307
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Mean,annual mean,"18,288","83,880",307
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P95,95 percentile,"43,469","83,880",307
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P98,98 percentile,"51,315","83,880",307
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Max,maximum,"66,256","83,880",307
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P50,50 percentile,"14,050","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Mean,annual mean,"18,388","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P95,95 percentile,"46,620","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,P98,98 percentile,"61,710","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Max,maximum,"152,300","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Max19,19th highest value,"97,670","81,409",7151
BISTRITA,8,Nitrogen dioxide (air),NO2,2008,Hours(c > 200),hours with c > 200 ug/m3,0,"81,409",7151
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P50,50 percentile,"21,468","83,880",307
BISTRITA,9,Nitrogen oxides (air),NOX,2008,Mean,annual mean,"29,019","83,880",307
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P95,95 percentile,"68,373","83,880",307
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P98,98 percentile,"88,652","83,880",307
BISTRITA,9,Nitrogen oxides (air),NOX,2008,Max,maximum,"150,101","83,880",307
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P50,50 percentile,"20,940","81,409",7151
BISTRITA,9,Nitrogen oxides (air),NOX,2008,Mean,annual mean,"29,121","81,409",7151
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P95,95 percentile,"77,760","81,409",7151
BISTRITA,9,Nitrogen oxides (air),NOX,2008,P98,98 percentile,"118,460","81,409",7151
BISTRITA,9,Nitrogen oxides (air),NOX,2008,Max,maximum,"328,760","81,409",7151
BISTRITA,10,Carbon monoxide (air),CO,2008,P50,50 percentile,143,"80,601",295
BISTRITA,10,Carbon monoxide (air),CO,2008,Mean,annual mean,291,"80,601",295
BISTRITA,10,Carbon monoxide (air),CO,2008,P95,95 percentile,967,"80,601",295
BISTRITA,10,Carbon monoxide (air),CO,2008,P98,98 percentile,"1,442","80,601",295
BISTRITA,10,Carbon monoxide (air),CO,2008,Max,maximum,"3,053","80,601",295
BISTRITA,10,Carbon monoxide (air),CO,2008,P50,50 percentile,263,"79,235",290
BISTRITA,10,Carbon monoxide (air),CO,2008,Mean,annual mean,514,"79,235",290
BISTRITA,10,Carbon monoxide (air),CO,2008,P95,95 percentile,"1,926","79,235",290
BISTRITA,10,Carbon monoxide (air),CO,2008,P98,98 percentile,"2,471","79,235",290
BISTRITA,10,Carbon monoxide (air),CO,2008,Max,maximum,"4,531","79,235",290
BISTRITA,10,Carbon monoxide (air),CO,2008,P50,50 percentile,110,"77,470",6805
BISTRITA,10,Carbon monoxide (air),CO,2008,Mean,annual mean,293,"77,470",6805
BISTRITA,10,Carbon monoxide (air),CO,2008,P95,95 percentile,"1,240","77,470",6805
BISTRITA,10,Carbon monoxide (air),CO,2008,P98,98 percentile,"2,000","77,470",6805
BISTRITA,10,Carbon monoxide (air),CO,2008,Max,maximum,"5,240","77,470",6805
BISTRITA,10,Carbon monoxide (air),CO,2009,P50,50 percentile,121,"96,986",354
BISTRITA,10,Carbon monoxide (air),CO,2009,Mean,annual mean,340,"96,986",354
BISTRITA,10,Carbon monoxide (air),CO,2009,P95,95 percentile,"1,256","96,986",354
BISTRITA,10,Carbon monoxide (air),CO,2009,P98,98 percentile,"1,810","96,986",354
BISTRITA,10,Carbon monoxide (air),CO,2009,Max,maximum,"3,004","96,986",354
BISTRITA,10,Carbon monoxide (air),CO,2009,P50,50 percentile,236,"96,712",353
BISTRITA,10,Carbon monoxide (air),CO,2009,Mean,annual mean,588,"96,712",353
BISTRITA,10,Carbon monoxide (air),CO,2009,P95,95 percentile,"1,957","96,712",353
BISTRITA,10,Carbon monoxide (air),CO,2009,P98,98 percentile,"2,828","96,712",353
BISTRITA,10,Carbon monoxide (air),CO,2009,Max,maximum,"3,934","96,712",353
BISTRITA,10,Carbon monoxide (air),CO,2009,P50,50 percentile,100,"95,217",8341
BISTRITA,10,Carbon monoxide (air),CO,2009,Mean,annual mean,334,"95,217",8341
BISTRITA,10,Carbon monoxide (air),CO,2009,P95,95 percentile,"1,590","95,217",8341
BISTRITA,10,Carbon monoxide (air),CO,2009,P98,98 percentile,"2,240","95,217",8341
BISTRITA,10,Carbon monoxide (air),CO,2009,Max,maximum,"4,650","95,217",8341
BISTRITA,10,Carbon monoxide (air),CO,2010,P50,50 percentile,93,"65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,Mean,annual mean,250,"65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P95,95 percentile,933,"65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P98,98 percentile,"1,159","65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,Max,maximum,"1,659","65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P50,50 percentile,151,"65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,Mean,annual mean,426,"65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P95,95 percentile,"1,650","65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P98,98 percentile,"2,065","65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,Max,maximum,"2,726","65,753",240
BISTRITA,10,Carbon monoxide (air),CO,2010,P50,50 percentile,90,"64,532",5653
BISTRITA,10,Carbon monoxide (air),CO,2010,Mean,annual mean,251,"64,532",5653
BISTRITA,10,Carbon monoxide (air),CO,2010,P95,95 percentile,"1,110","64,532",5653
BISTRITA,10,Carbon monoxide (air),CO,2010,P98,98 percentile,"1,720","64,532",5653
BISTRITA,10,Carbon monoxide (air),CO,2010,Max,maximum,"3,020","64,532",5653
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P50,50 percentile,"5,010","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Mean,annual mean,"7,152","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P95,95 percentile,"21,485","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P98,98 percentile,"24,286","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Max,maximum,"34,252","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Max4,4th highest value,"27,405","91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Days(c > 125),days with c > 125 ug/m3,0,"91,530",335
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P50,50 percentile,"4,750","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Mean,annual mean,"7,109","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P95,95 percentile,"21,920","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P98,98 percentile,"26,150","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,P99_9,99.9 percentile,"47,300","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Max,maximum,"59,060","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Max25,25th highest value,"35,910","89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2008,Hours(c > 350),hours with c > 350 ug/m3,0,"89,595",7870
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P50,50 percentile,"7,541","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Mean,annual mean,"8,320","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P95,95 percentile,"17,148","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P98,98 percentile,"20,671","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Max,maximum,"28,770","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Max4,4th highest value,"23,295","94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Days(c > 125),days with c > 125 ug/m3,0,"94,795",346
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P50,50 percentile,"7,330","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Mean,annual mean,"8,271","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P95,95 percentile,"17,660","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P98,98 percentile,"22,850","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,P99_9,99.9 percentile,"45,300","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Max,maximum,"62,360","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Max25,25th highest value,"33,230","92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2009,Hours(c > 350),hours with c > 350 ug/m3,0,"92,386",8093
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P50,50 percentile,"11,177","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Mean,annual mean,"11,536","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P95,95 percentile,"19,429","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P98,98 percentile,"24,845","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Max,maximum,"47,343","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Max4,4th highest value,"27,619","96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Days(c > 125),days with c > 125 ug/m3,0,"96,712",353
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P50,50 percentile,"10,810","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Mean,annual mean,"11,574","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P95,95 percentile,"20,860","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P98,98 percentile,"27,590","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,P99_9,99.9 percentile,"51,040","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Max,maximum,"119,020","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Max25,25th highest value,"46,740","93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2010,Hours(c > 350),hours with c > 350 ug/m3,0,"93,550",8195
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"11,228","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"12,302","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"21,768","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"24,210","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,Max,maximum,"27,242","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,Max4,4th highest value,"24,947","85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,Days(c > 125),days with c > 125 ug/m3,0,"85,753",313
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P50,50 percentile,"10,950","83,139",7283
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,Mean,annual mean,"12,287","83,139",7283
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P95,95 percentile,"22,750","83,139",7283
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P98,98 percentile,"27,470","83,139",7283
BOTOSANI,1,Sulphur dioxide (air),SO2,2011,P99_9,99.9 percentile,"46,210","83,139",7283
